# V.34 Phase 3 baseband IQ symbols
# sym_rate=3200  fc=1829  t0=9.476  t1=13.28
# columns: sym_idx  time_ms  I  Q  s_score  pp_score  label
    89     27.812  -0.123605  +0.646872  0.000  0.000  T
    90     28.125  +0.122691  +0.957913  0.000  0.000  T
    91     28.438  -0.116814  +0.643887  0.000  0.000  T
    92     28.750  +0.106968  +0.952000  0.000  0.000  T
    93     29.062  -0.120883  +0.633072  0.000  0.000  T
    94     29.375  +0.128582  +0.965200  0.000  0.000  T
    95     29.688  -0.121226  +0.640702  0.000  0.000  T
    96     30.000  +0.113916  +0.950530  0.000  0.000  T
    97     30.312  -0.114521  +0.654749  0.000  0.000  T
    98     30.625  +0.097313  +0.964298  0.000  0.000  T
    99     30.938  -0.114437  +0.648096  0.000  0.000  T
   100     31.250  +0.130933  +0.946909  0.000  0.000  T
   101     31.562  -0.121929  +0.634650  0.000  0.000  T
   102     31.875  +0.132316  +0.944285  0.000  0.000  T
   103     32.188  -0.122861  +0.646595  0.000  0.000  T
   104     32.500  +0.107719  +0.941746  0.016  0.000  T
   105     32.812  -0.112546  +0.643001  0.016  0.000  T
   106     33.125  +0.120207  +0.952903  0.016  0.000  T
   107     33.438  -0.114461  +0.637068  0.016  0.000  T
   108     33.750  +0.128914  +0.957270  0.016  0.000  T
   109     34.062  -0.122938  +0.639409  0.016  0.000  T
   110     34.375  +0.130054  +0.942364  0.016  0.000  T
   111     34.688  -0.110925  +0.644926  0.016  0.000  T
   112     35.000  +0.115014  +0.964122  0.016  0.000  T
   113     35.312  -0.103544  +0.651395  0.016  0.000  T
   114     35.625  +0.137287  +0.955816  0.016  0.000  T
   115     35.938  -0.112710  +0.639083  0.016  0.000  T
   116     36.250  +0.135844  +0.943267  0.016  0.000  T
   117     36.562  -0.113670  +0.650138  0.016  0.000  T
   118     36.875  +0.123447  +0.938154  0.016  0.000  T
   119     37.188  -0.101204  +0.645250  0.031  0.000  T
   120     37.500  +0.135126  +0.950671  0.031  0.000  T
   121     37.812  -0.103405  +0.639577  0.031  0.000  T
   122     38.125  +0.143396  +0.953907  0.031  0.000  T
   123     38.438  -0.104526  +0.644508  0.047  0.000  T
   124     38.750  +0.136644  +0.946872  0.047  0.000  T
   125     39.062  -0.107210  +0.651919  0.047  0.000  T
   126     39.375  +0.133693  +0.960526  0.047  0.000  T
   127     39.688  -0.109997  +0.648241  0.047  0.000  T
   128     40.000  +0.144677  +0.948861  0.062  0.000  T
   129     40.312  -0.098087  +0.639887  0.078  0.000  T
   130     40.625  +0.157393  +0.938700  0.078  0.000  T
   131     40.938  -0.118430  +0.650552  0.078  0.000  T
   132     41.250  +0.161896  +0.947625  0.094  0.000  T
   133     41.562  -0.120670  +0.633734  0.109  0.000  T
   134     41.875  +0.195411  +0.923486  0.125  0.000  T
   135     42.188  -1.128104  -0.292644  0.125  0.000  T
   136     42.500  +0.185757  -0.946904  0.125  0.000  T
   137     42.812  +0.151053  -0.889762  0.125  0.000  T
   138     43.125  -0.307333  -0.635316  0.125  0.549  P
   139     43.438  +0.300498  -0.936294  0.125  0.549  P
   140     43.750  -0.351237  -0.706181  0.125  0.549  P
   141     44.062  +0.282123  -0.858339  0.125  0.549  P
   142     44.375  -0.298738  -0.764181  0.125  0.549  P
   143     44.688  +0.220571  -0.784709  0.125  0.549  P
   144     45.000  -0.248117  -0.822688  0.125  0.549  P
   145     45.312  +0.193182  -0.770387  0.125  0.549  P
   146     45.625  -0.224374  -0.841566  0.125  0.549  P
   147     45.938  +0.164152  -0.722178  0.125  0.549  P
   148     46.250  -0.202917  -0.855521  0.125  0.549  P
   149     46.562  +0.144115  -0.697934  0.125  0.549  P
   150     46.875  -0.210112  -0.843544  0.125  0.668  P
   151     47.188  +1.358394  -0.246258  0.125  0.668  P
   152     47.500  +1.189294  -0.019228  0.125  0.668  P
   153     47.812  +1.025976  +0.012171  0.125  0.668  P
   154     48.125  +1.206667  -0.184556  0.125  0.668  P
   155     48.438  +0.003201  +0.665988  0.125  0.668  P
   156     48.750  -0.982847  +0.915703  0.125  0.668  P
   157     49.062  -1.094857  +0.205865  0.125  0.668  P
   158     49.375  -1.034251  -0.392214  0.125  0.668  P
   159     49.688  +0.277012  -0.248901  0.125  0.668  P
   160     50.000  +1.247226  +0.545457  0.125  0.668  P
   161     50.312  -0.331297  +1.176222  0.141  0.668  P
   162     50.625  -0.989605  +0.400031  0.156  0.690  P
   163     50.938  +0.139454  -0.149368  0.156  0.690  P
   164     51.250  +0.951229  +0.602399  0.156  0.690  P
   165     51.562  -0.980655  +0.716218  0.156  0.690  P
   166     51.875  -0.649021  -0.901401  0.156  0.690  P
   167     52.188  -0.086601  -0.002895  0.156  0.690  P
   168     52.500  -0.687483  +0.330594  0.156  0.690  P
   169     52.812  +0.456205  -0.927339  0.156  0.690  P
   170     53.125  +0.401248  +0.902766  0.156  0.690  P
   171     53.438  +0.209799  +0.469467  0.156  0.690  P
   172     53.750  +0.183960  +0.087622  0.156  0.690  P
   173     54.062  -0.520292  -0.127243  0.156  0.690  P
   174     54.375  +0.605280  -0.051564  0.156  0.710  P
   175     54.688  +0.588095  +0.854076  0.156  0.710  P
   176     55.000  -0.037061  -0.335070  0.156  0.710  P
   177     55.312  -0.271811  +0.078255  0.156  0.710  P
   178     55.625  +0.334897  +0.006307  0.156  0.710  P
   179     55.938  -1.343683  +0.631906  0.156  0.710  P
   180     56.250  +0.699243  +0.299187  0.156  0.710  P
   181     56.562  -0.148920  -0.760429  0.172  0.710  P
   182     56.875  -0.299828  +0.837278  0.188  0.710  P
   183     57.188  +1.811964  -0.077228  0.172  0.710  P
   184     57.500  -0.319246  -0.686611  0.172  0.710  P
   185     57.812  -0.754742  +0.262557  0.172  0.710  P
   186     58.125  +0.656201  +0.709348  0.172  0.721  P
   187     58.438  +1.415897  -0.532549  0.156  0.721  P
   188     58.750  +0.176572  -0.624180  0.156  0.721  P
   189     59.062  -0.938948  -0.548934  0.156  0.721  P
   190     59.375  -0.550455  +1.057550  0.156  0.721  P
   191     59.688  +0.117188  +1.176400  0.156  0.721  P
   192     60.000  -0.020833  +0.887411  0.156  0.721  P
   193     60.312  +1.293962  +0.319996  0.172  0.721  P
   194     60.625  +0.675020  -0.932435  0.172  0.721  P
   195     60.938  +0.764977  -0.465769  0.172  0.721  P
   196     61.250  +1.219305  -0.307213  0.172  0.721  P
   197     61.562  +0.518989  -1.021682  0.172  0.721  P
   198     61.875  +0.031490  -1.058667  0.172  0.725  P
   199     62.188  +0.593617  -0.467003  0.188  0.725  P
   200     62.500  +1.422949  +0.072727  0.203  0.725  P
   201     62.812  +1.045689  -0.161509  0.219  0.725  P
   202     63.125  +1.056769  -0.091125  0.234  0.725  P
   203     63.438  +0.135889  +0.555594  0.250  0.725  P
   204     63.750  -1.088446  +1.031735  0.250  0.725  P
   205     64.062  -0.985629  +0.180729  0.266  0.725  P
   206     64.375  -1.147927  -0.305607  0.281  0.725  P
   207     64.688  +0.376250  -0.289529  0.281  0.725  P
   208     65.000  +1.191914  +0.523558  0.281  0.725  P
   209     65.312  -0.229972  +1.192535  0.281  0.725  P
   210     65.625  -1.013190  +0.464255  0.297  0.739  P
   211     65.938  +0.172415  -0.194268  0.297  0.739  P
   212     66.250  +0.934683  +0.582128  0.297  0.739  P
   213     66.562  -0.926161  +0.740741  0.297  0.739  P
   214     66.875  -0.704855  -0.854527  0.297  0.739  P
   215     67.188  -0.063233  -0.025047  0.281  0.739  P
   216     67.500  -0.712775  +0.347845  0.266  0.739  P
   217     67.812  +0.446254  -0.961477  0.250  0.739  P
   218     68.125  +0.414415  +0.909744  0.234  0.739  P
   219     68.438  +0.229094  +0.436550  0.219  0.739  P
   220     68.750  +0.171204  +0.086827  0.219  0.739  P
   221     69.062  -0.517049  -0.117710  0.203  0.739  P
   222     69.375  +0.612912  -0.064035  0.188  0.755  P
   223     69.688  +0.605170  +0.812861  0.188  0.755  P
   224     70.000  -0.051420  -0.324972  0.188  0.755  P
   225     70.312  -0.264131  +0.089182  0.172  0.755  P
   226     70.625  +0.342043  +0.008013  0.156  0.755  P
   227     70.938  -1.306191  +0.647954  0.156  0.755  P
   228     71.250  +0.739034  +0.283776  0.156  0.755  P
   229     71.562  -0.196996  -0.747621  0.156  0.755  P
   230     71.875  -0.270073  +0.862871  0.156  0.755  P
   231     72.188  +1.819533  -0.143336  0.156  0.755  P
   232     72.500  -0.351480  -0.657335  0.156  0.755  P
   233     72.812  -0.743437  +0.283187  0.156  0.755  P
   234     73.125  +0.710475  +0.699276  0.156  0.774  P
   235     73.438  +1.383635  -0.572901  0.156  0.774  P
   236     73.750  +0.148762  -0.636159  0.156  0.774  P
   237     74.062  -0.936849  -0.522598  0.156  0.774  P
   238     74.375  -0.501097  +1.092948  0.156  0.774  P
   239     74.688  +0.147523  +1.170107  0.156  0.774  P
   240     75.000  +0.022628  +0.895897  0.156  0.774  P
   241     75.312  +1.320465  +0.260408  0.172  0.774  P
   242     75.625  +0.639393  -0.964788  0.172  0.774  P
   243     75.938  +0.756760  -0.490473  0.172  0.774  P
   244     76.250  +1.213047  -0.357995  0.172  0.774  P
   245     76.562  +0.494540  -1.065845  0.172  0.774  P
   246     76.875  +0.000993  -1.066030  0.172  0.785  P
   247     77.188  +0.555290  -0.474305  0.188  0.785  P
   248     77.500  +1.388884  +0.032147  0.203  0.785  P
   249     77.812  +1.032635  -0.211337  0.219  0.785  P
   250     78.125  +1.066508  -0.141912  0.234  0.785  P
   251     78.438  +0.153285  +0.555604  0.250  0.785  P
   252     78.750  -1.026177  +1.072111  0.250  0.785  P
   253     79.062  -0.984233  +0.202874  0.266  0.785  P
   254     79.375  -1.182224  -0.268507  0.281  0.785  P
   255     79.688  +0.368651  -0.302270  0.281  0.785  P
   256     80.000  +1.212336  +0.500091  0.281  0.785  P
   257     80.312  -0.207074  +1.177115  0.281  0.785  P
   258     80.625  -1.004836  +0.493059  0.297  0.795  P
   259     80.938  +0.179293  -0.192425  0.297  0.795  P
   260     81.250  +0.945277  +0.543956  0.297  0.795  P
   261     81.562  -0.904300  +0.761456  0.297  0.795  P
   262     81.875  -0.704691  -0.836911  0.297  0.795  P
   263     82.188  -0.066054  -0.013932  0.281  0.795  P
   264     82.500  -0.695409  +0.362813  0.266  0.795  P
   265     82.812  +0.408973  -0.978582  0.250  0.795  P
   266     83.125  +0.446303  +0.912489  0.234  0.795  P
   267     83.438  +0.249669  +0.429161  0.219  0.795  P
   268     83.750  +0.164445  +0.082892  0.219  0.795  P
   269     84.062  -0.511512  -0.100080  0.203  0.795  P
   270     84.375  +0.617114  -0.087004  0.188  0.815  P
   271     84.688  +0.624817  +0.782684  0.188  0.815  P
   272     85.000  -0.063348  -0.318039  0.188  0.815  P
   273     85.312  -0.258972  +0.099317  0.172  0.815  P
   274     85.625  +0.339736  -0.019445  0.156  0.815  P
   275     85.938  -1.291455  +0.709865  0.156  0.815  P
   276     86.250  +0.754650  +0.249481  0.156  0.815  P
   277     86.562  -0.229249  -0.754919  0.156  0.815  P
   278     86.875  -0.229151  +0.844207  0.156  0.815  P
   279     87.188  +1.775491  -0.215979  0.156  0.815  P
   280     87.500  -0.389592  -0.648928  0.156  0.815  P
   281     87.812  -0.728720  +0.310959  0.156  0.815  P
   282     88.125  +0.749019  +0.673593  0.156  0.819  P
   283     88.438  +1.382197  -0.649984  0.156  0.819  P
   284     88.750  +0.121725  -0.628606  0.156  0.819  P
   285     89.062  -0.951234  -0.464511  0.156  0.819  P
   286     89.375  -0.466203  +1.094889  0.156  0.819  P
   287     89.688  +0.196306  +1.150307  0.156  0.819  P
   288     90.000  +0.047082  +0.893404  0.156  0.819  P
   289     90.312  +1.327868  +0.221620  0.172  0.819  P
   290     90.625  +0.610523  -0.984468  0.172  0.819  P
   291     90.938  +0.725657  -0.500407  0.172  0.819  P
   292     91.250  +1.188337  -0.379316  0.172  0.819  P
   293     91.562  +0.436500  -1.070648  0.172  0.819  P
   294     91.875  -0.037244  -1.052645  0.172  0.814  P
   295     92.188  +0.566739  -0.492682  0.188  0.814  P
   296     92.500  +1.408070  -0.021928  0.203  0.814  P
   297     92.812  +1.010859  -0.243606  0.219  0.814  P
   298     93.125  +1.055589  -0.166297  0.234  0.814  P
   299     93.438  +0.166982  +0.548348  0.250  0.814  P
   300     93.750  -0.988937  +1.094492  0.250  0.814  P
   301     94.062  -0.974234  +0.239315  0.266  0.814  P
   302     94.375  -1.180322  -0.212092  0.281  0.814  P
   303     94.688  +0.365086  -0.309962  0.281  0.814  P
   304     95.000  +1.220249  +0.454081  0.281  0.814  P
   305     95.312  -0.158986  +1.180747  0.281  0.814  P
   306     95.625  -0.991751  +0.540079  0.297  0.765  P
   307     95.938  +0.172992  -0.202853  0.297  0.765  P
   308     96.250  +0.959183  +0.528153  0.297  0.765  P
   309     96.562  -0.873780  +0.787362  0.297  0.765  P
   310     96.875  -0.748708  -0.827726  0.297  0.765  P
   311     97.188  -0.073820  +0.013540  0.281  0.765  P
   312     97.500  -0.678920  +0.400104  0.266  0.765  P
   313     97.812  +0.370121  -0.976070  0.250  0.765  P
   314     98.125  +0.465712  +0.885470  0.234  0.765  P
   315     98.438  +0.263921  +0.410689  0.219  0.765  P
   316     98.750  +0.170611  +0.073896  0.219  0.765  P
   317     99.062  -0.517481  -0.099229  0.203  0.765  P
   318     99.375  +0.598178  -0.093859  0.188  0.745  P
   319     99.688  +0.661406  +0.773573  0.188  0.745  P
   320    100.000  -0.078342  -0.333517  0.188  0.745  P
   321    100.312  -0.262611  +0.114115  0.172  0.745  P
   322    100.625  +0.312144  -0.022972  0.156  0.745  P
   323    100.938  -1.248345  +0.781896  0.156  0.745  P
   324    101.250  +0.766382  +0.218464  0.156  0.745  P
   325    101.562  -0.274860  -0.721355  0.156  0.745  P
   326    101.875  -0.158630  +0.876389  0.156  0.745  P
   327    102.188  +1.767133  -0.280809  0.156  0.745  P
   328    102.500  -0.408378  -0.637005  0.156  0.745  P
   329    102.812  -0.679233  +0.341899  0.156  0.745  P
   330    103.125  +0.777432  +0.643806  0.156  0.696  P
   331    103.438  +1.340156  -0.696666  0.156  0.696  P
   332    103.750  +0.092125  -0.636923  0.156  0.696  P
   333    104.062  -0.997160  -0.425233  0.156  0.696  P
   334    104.375  -0.427353  +1.133255  0.156  0.696  P
   335    104.688  +0.244337  +1.140781  0.156  0.696  P
   336    105.000  +0.077738  +0.887680  0.156  0.696  P
   337    105.312  +1.350415  +0.167746  0.172  0.696  P
   338    105.625  +0.570404  -1.013267  0.172  0.696  P
   339    105.938  +0.696688  -0.520572  0.172  0.696  P
   340    106.250  +1.179416  -0.437714  0.172  0.696  P
   341    106.562  +0.403312  -1.076059  0.172  0.696  P
   342    106.875  -0.081011  -1.044934  0.172  0.667  P
   343    107.188  +0.539045  -0.520351  0.188  0.667  P
   344    107.500  +1.384987  -0.082977  0.203  0.667  P
   345    107.812  +1.030633  -0.288393  0.219  0.667  P
   346    108.125  +1.069535  -0.222594  0.234  0.667  P
   347    108.438  +0.195041  +0.557127  0.250  0.667  P
   348    108.750  -0.963857  +1.151109  0.250  0.667  P
   349    109.062  -0.950942  +0.287119  0.266  0.667  P
   350    109.375  -1.190902  -0.164708  0.281  0.667  P
   351    109.688  +0.361315  -0.336446  0.281  0.667  P
   352    110.000  +1.257252  +0.407330  0.281  0.667  P
   353    110.312  -0.107572  +1.189399  0.281  0.667  P
   354    110.625  -0.973977  +0.566536  0.297  0.618  P
   355    110.938  +0.176381  -0.207998  0.297  0.618  P
   356    111.250  +0.987221  +0.495646  0.297  0.618  P
   357    111.562  -0.844679  +0.821624  0.297  0.618  P
   358    111.875  -0.780828  -0.794705  0.297  0.618  P
   359    112.188  -0.074752  +0.011035  0.281  0.618  P
   360    112.500  -0.658360  +0.411885  0.266  0.618  P
   361    112.812  +0.348209  -1.005296  0.250  0.618  P
   362    113.125  +0.504817  +0.866803  0.234  0.618  P
   363    113.438  +0.287747  +0.387034  0.219  0.618  P
   364    113.750  +0.159463  +0.087017  0.219  0.618  P
   365    114.062  -0.529139  -0.074940  0.203  0.618  P
   366    114.375  +0.595843  -0.125159  0.188  0.571  P
   367    114.688  +0.675623  +0.729075  0.188  0.571  P
   368    115.000  -0.093923  -0.325769  0.188  0.571  P
   369    115.312  -0.255447  +0.122780  0.172  0.571  P
   370    115.625  +0.318224  -0.040217  0.156  0.571  P
   371    115.938  -1.229836  +0.812130  0.156  0.571  P
   372    116.250  +0.785270  +0.172720  0.156  0.571  P
   373    116.562  -0.321421  -0.715013  0.156  0.571  P
   374    116.875  -0.135964  +0.887456  0.156  0.571  P
   375    117.188  +1.738063  -0.356523  0.156  0.571  P
   376    117.500  -0.458552  -0.607168  0.156  0.571  P
   377    117.812  -0.663487  +0.368486  0.156  0.571  P
   378    118.125  +0.785710  +0.618068  0.156  0.547  P
   379    118.438  +1.285848  -0.746268  0.156  0.547  P
   380    118.750  +0.074607  -0.642754  0.156  0.547  P
   381    119.062  -1.005493  -0.390878  0.156  0.547  P
   382    119.375  -0.374982  +1.151367  0.156  0.547  P
   383    119.688  +0.279487  +1.134179  0.156  0.547  P
   384    120.000  +0.113790  +0.892872  0.156  0.547  P
   385    120.312  +1.339799  +0.103100  0.172  0.547  P
   386    120.625  +0.516826  -1.022395  0.172  0.547  P
   387    120.938  +0.697549  -0.550609  0.172  0.547  P
   388    121.250  +1.147033  -0.479660  0.172  0.547  P
   389    121.562  +0.357974  -1.096913  0.172  0.547  P
   390    121.875  -0.114109  -1.046811  0.172  0.530  P
   391    122.188  +0.514970  -0.519212  0.188  0.530  P
   392    122.500  +1.423505  -0.130563  0.203  0.530  P
   393    122.812  +1.001224  -0.330785  0.219  0.530  P
   394    123.125  +1.043632  -0.251872  0.234  0.530  P
   395    123.438  +0.207124  +0.536575  0.250  0.530  P
   396    123.750  -0.903772  +1.172848  0.250  0.530  P
   397    124.062  -0.931816  +0.310652  0.266  0.530  P
   398    124.375  -1.183699  -0.123153  0.281  0.530  P
   399    124.688  +0.341495  -0.331418  0.281  0.530  P
   400    125.000  +1.260599  +0.381709  0.281  0.530  P
   401    125.312  -0.067725  +1.208013  0.281  0.530  P
   402    125.625  -0.948388  +0.595986  0.297  0.499  P
   403    125.938  +0.179519  -0.217181  0.297  0.499  P
   404    126.250  +1.006705  +0.462302  0.297  0.499  P
   405    126.562  -0.848836  +0.855101  0.297  0.499  P
   406    126.875  -0.810163  -0.759764  0.297  0.499  P
   407    127.188  -0.075543  +0.023961  0.297  0.499  P
   408    127.500  -0.648768  +0.447831  0.281  0.499  P
   409    127.812  +0.323008  -1.010633  0.266  0.499  P
   410    128.125  +0.539993  +0.851986  0.250  0.499  P
   411    128.438  +0.298321  +0.377413  0.234  0.499  P
   412    128.750  +0.177123  +0.084954  0.234  0.499  P
   413    129.062  -0.514665  -0.055326  0.219  0.499  P
   414    129.375  +0.610536  -0.136545  0.203  0.442  P
   415    129.688  +0.720717  +0.718802  0.203  0.442  P
   416    130.000  -0.098100  -0.312326  0.203  0.442  P
   417    130.312  -0.248898  +0.126735  0.188  0.442  P
   418    130.625  +0.317963  -0.046353  0.172  0.442  P
   419    130.938  -1.175209  +0.864453  0.172  0.442  P
   420    131.250  +0.780157  +0.143569  0.188  0.442  P
   421    131.562  -0.354848  -0.699044  0.188  0.442  P
   422    131.875  -0.103866  +0.883177  0.188  0.442  P
   423    132.188  +1.736932  -0.430074  0.188  0.442  P
   424    132.500  -0.457727  -0.603332  0.188  0.442  P
   425    132.812  -0.663035  +0.412932  0.188  0.442  P
   426    133.125  +0.812347  +0.590371  0.188  0.398  P
   427    133.438  +1.276475  -0.784945  0.188  0.398  P
   428    133.750  +0.048550  -0.625647  0.188  0.398  P
   429    134.062  -1.004331  -0.346742  0.188  0.398  P
   430    134.375  -0.321685  +1.163537  0.188  0.398  P
   431    134.688  +0.307785  +1.133233  0.203  0.398  P
   432    135.000  +0.141334  +0.888333  0.219  0.398  P
   433    135.312  +1.332646  +0.058040  0.234  0.398  P
   434    135.625  +0.499118  -1.038861  0.234  0.398  P
   435    135.938  +0.685341  -0.571628  0.234  0.398  P
   436    136.250  +1.127053  -0.513062  0.234  0.398  P
   437    136.562  +0.299716  -1.130320  0.234  0.398  P
   438    136.875  -0.204560  -1.065058  0.234  0.348  P
   439    137.188  -0.551633  +0.263609  0.234  0.348  P
   440    137.500  -0.524158  +1.405134  0.234  0.348  P
   441    137.812  +0.186381  -0.392987  0.250  0.348  P
   442    138.125  +0.942773  -0.365303  0.250  0.348  P
   443    138.438  +1.039653  +0.974634  0.250  0.348  P
   444    138.750  -0.029922  +0.671882  0.250  0.348  P
   445    139.062  -0.842305  +1.183041  0.266  0.348  P
   446    139.375  +0.308693  -0.313768  0.266  0.348  P
   447    139.688  +0.926830  -0.414695  0.266  0.348  P
   448    140.000  +1.026221  +0.995579  0.266  0.348  P
   449    140.312  +0.039737  +0.622352  0.250  0.348  P
   450    140.625  -0.182647  -0.125194  0.250  0.326  P
   451    140.938  -0.141838  -1.147503  0.250  0.326  P
   452    141.250  -1.170525  +0.681792  0.250  0.326  P
   453    141.562  -0.200687  +1.273841  0.250  0.326  P
   454    141.875  +0.318728  +0.498565  0.250  0.326  P
   455    142.188  +0.062455  -0.132749  0.234  0.326  P
   456    142.500  -0.502739  -1.032345  0.219  0.326  P
   457    142.812  +1.252583  +0.062115  0.203  0.326  P
   458    143.125  +0.962828  +0.722490  0.188  0.326  P
   459    143.438  +0.005988  +0.826685  0.172  0.326  P
   460    143.750  -0.124487  -0.235995  0.172  0.326  P
   461    144.062  -0.191511  -1.022689  0.172  0.326  P
   462    144.375  -0.082961  +0.349276  0.156  0.268  P
   463    144.688  +1.531618  +0.704130  0.156  0.268  P
   464    145.000  +0.500989  -0.646661  0.172  0.268  P
   465    145.312  -0.526800  -0.798044  0.172  0.268  P
   466    145.625  -0.244447  -0.706009  0.172  0.268  P
   467    145.938  +1.172815  -0.081015  0.172  0.268  P
   468    146.250  +0.995194  +0.749987  0.172  0.268  P
   469    146.562  +0.025820  +0.806330  0.188  0.268  P
   470    146.875  -0.142178  -0.246011  0.203  0.268  P
   471    147.188  -0.153079  -1.040466  0.203  0.268  P
   472    147.500  -0.119991  +0.275947  0.203  0.268  P
   473    147.812  +0.318434  +0.036486  0.203  0.268  P
   474    148.125  -1.596303  -0.887538  0.203  0.218  P
   475    148.438  +0.163092  -0.589400  0.188  0.218  P
   476    148.750  -0.229729  -1.037048  0.188  0.218  P
