# V.34 Phase 3 baseband IQ symbols
# sym_rate=2400  fc=1800  t0=9.476  t1=13.28
# columns: sym_idx  time_ms  I  Q  s_score  pp_score  label
     0      0.000  +0.001247  +0.001689  0.000  0.000  T
     1      0.417  -0.000621  -0.000371  0.000  0.000  T
     2      0.833  +0.006376  -0.004733  0.000  0.000  T
     3      1.250  -0.013818  -0.003453  0.000  0.000  T
     4      1.667  -0.007660  -0.005526  0.000  0.000  T
     5      2.083  -0.700483  +0.070466  0.000  0.000  T
     6      2.500  -0.778383  -0.650993  0.000  0.000  T
     7      2.917  -0.646401  -0.445496  0.000  0.000  T
     8      3.333  -0.655762  -0.605771  0.000  0.000  T
     9      3.750  -0.615915  -0.590999  0.000  0.000  T
    10      4.167  -0.543269  -0.666510  0.000  0.000  T
    11      4.583  -0.518969  -0.677336  0.000  0.000  T
    12      5.000  -0.455063  -0.734345  0.000  0.000  T
    13      5.417  -0.396716  -0.757298  0.000  0.000  T
    14      5.833  -0.341170  -0.805227  0.000  0.000  T
    15      6.250  -0.277008  -0.812587  0.000  0.000  T
    16      6.667  -0.231586  -0.837522  0.000  0.000  T
    17      7.083  -0.163749  -0.834762  0.000  0.000  T
    18      7.500  -0.091269  -0.848249  0.000  0.000  T
    19      7.917  -0.039036  -0.860455  0.000  0.000  T
    20      8.333  +0.031573  -0.846221  0.000  0.000  T
    21      8.750  +0.092964  -0.853562  0.000  0.000  T
    22      9.167  +0.163044  -0.847483  0.000  0.000  T
    23      9.583  +0.219449  -0.826598  0.000  0.000  T
    24     10.000  +0.290686  -0.818366  0.000  0.000  T
    25     10.417  +0.350665  -0.800803  0.000  0.000  T
    26     10.833  +0.409988  -0.755152  0.000  0.000  T
    27     11.250  +0.464579  -0.733334  0.000  0.000  T
    28     11.667  +0.503201  -0.670269  0.000  0.000  T
    29     12.083  +0.562196  -0.642104  0.000  0.000  T
    30     12.500  +0.618656  -0.591242  0.000  0.000  T
    31     12.917  +0.669898  -0.548579  0.000  0.000  T
    32     13.333  +0.704105  -0.506333  0.016  0.000  T
    33     13.750  +0.729038  -0.453415  0.016  0.000  T
    34     14.167  +0.758205  -0.383099  0.000  0.000  T
    35     14.583  +0.784412  -0.334185  0.000  0.000  T
    36     15.000  +0.821227  -0.280074  0.000  0.000  T
    37     15.417  +0.820928  -0.205019  0.000  0.000  T
    38     15.833  +0.840731  -0.147136  0.000  0.000  T
    39     16.250  +0.856374  -0.089229  0.000  0.000  T
    40     16.667  +0.847304  -0.023861  0.000  0.000  T
    41     17.083  +0.860313  +0.034996  0.000  0.000  T
    42     17.500  +0.863455  +0.107059  0.000  0.000  T
    43     17.917  +0.833512  +0.164674  0.000  0.000  T
    44     18.333  +0.811736  +0.233193  0.000  0.000  T
    45     18.750  +0.800568  +0.290717  0.000  0.000  T
    46     19.167  +0.785298  +0.351466  0.000  0.000  T
    47     19.583  +0.750179  +0.413870  0.000  0.000  T
    48     20.000  +0.704265  +0.464726  0.000  0.000  T
    49     20.417  +0.684824  +0.525677  0.000  0.000  T
    50     20.833  +0.632364  +0.569898  0.000  0.000  T
    51     21.250  +0.589976  +0.629012  0.000  0.000  T
    52     21.667  +0.541077  +0.657059  0.000  0.000  T
    53     22.083  +0.489478  +0.690933  0.000  0.000  T
    54     22.500  +0.436613  +0.728782  0.000  0.000  T
    55     22.917  +0.376014  +0.759257  0.000  0.000  T
    56     23.333  +0.330235  +0.790283  0.000  0.000  T
    57     23.750  +0.278052  +0.815969  0.000  0.000  T
    58     24.167  +0.199432  +0.825046  0.000  0.000  T
    59     24.583  +0.143531  +0.841879  0.000  0.000  T
    60     25.000  +0.086976  +0.854647  0.000  0.000  T
    61     25.417  +0.020999  +0.852271  0.000  0.000  T
    62     25.833  -0.041964  +0.864625  0.000  0.000  T
    63     26.250  -0.102108  +0.860784  0.000  0.000  T
    64     26.667  -0.165285  +0.834743  0.000  0.000  T
    65     27.083  -0.231253  +0.811790  0.000  0.000  T
    66     27.500  -0.296108  +0.799966  0.000  0.000  T
    67     27.917  -0.349370  +0.785718  0.000  0.000  T
    68     28.333  -0.415291  +0.750790  0.000  0.000  T
    69     28.750  -0.469353  +0.703948  0.016  0.000  T
    70     29.167  -0.521763  +0.685864  0.031  0.000  T
    71     29.583  -0.570829  +0.633688  0.031  0.000  T
    72     30.000  -0.625064  +0.590641  0.031  0.000  T
    73     30.417  -0.677764  +0.539689  0.031  0.000  T
    74     30.833  -0.707554  +0.492356  0.031  0.000  T
    75     31.250  -0.719026  +0.436499  0.031  0.000  T
    76     31.667  -0.762822  +0.379406  0.031  0.000  T
    77     32.083  -0.787851  +0.315463  0.031  0.000  T
    78     32.500  -0.814254  +0.252434  0.031  0.000  T
    79     32.917  -0.826931  +0.201815  0.031  0.000  T
    80     33.333  -0.842967  +0.142020  0.031  0.000  T
    81     33.750  -0.850315  +0.075541  0.047  0.000  T
    82     34.167  -0.847292  +0.017083  0.047  0.000  T
    83     34.583  -0.853890  -0.047591  0.047  0.000  T
    84     35.000  -0.861313  -0.116309  0.062  0.000  T
    85     35.417  -0.841056  -0.169953  0.062  0.000  T
    86     35.833  -0.815009  -0.237142  0.062  0.000  T
    87     36.250  -0.796472  -0.304540  0.062  0.000  T
    88     36.667  -0.765736  -0.366733  0.078  0.000  T
    89     37.083  -0.741729  -0.420581  0.094  0.000  T
    90     37.500  -0.710244  -0.470788  0.094  0.000  T
    91     37.917  -0.673006  -0.529212  0.109  0.000  T
    92     38.333  -0.630578  -0.573909  0.109  0.000  T
    93     38.750  -0.580812  -0.630169  0.109  0.000  T
    94     39.167  -0.537677  -0.675927  0.109  0.000  T
    95     39.583  -0.479572  -0.713156  0.109  0.000  T
    96     40.000  -0.435140  -0.731354  0.125  0.000  T
    97     40.417  -0.372429  -0.754861  0.125  0.000  T
    98     40.833  -0.323457  -0.805248  0.125  0.000  T
    99     41.250  -0.243501  -0.794026  0.125  0.000  T
   100     41.667  -0.172548  -0.816347  0.125  0.000  T
   101     42.083  +0.826964  +0.187489  0.125  0.000  T
   102     42.500  -0.161575  +1.173921  0.141  0.000  T
   103     42.917  +0.085079  +0.707471  0.141  0.000  T
   104     43.333  -0.112837  +0.917005  0.141  0.000  T
   105     43.750  -0.077706  +0.825403  0.141  0.000  T
   106     44.167  -0.232517  +0.837886  0.141  0.000  T
   107     44.583  -0.214675  +0.799647  0.141  0.000  T
   108     45.000  -0.350086  +0.807443  0.141  0.000  T
   109     45.417  -0.365129  +0.754095  0.141  0.000  T
   110     45.833  -0.429527  +0.739749  0.141  0.000  T
   111     46.250  -0.486011  +0.660377  0.141  0.000  T
   112     46.667  -0.517873  +0.642596  0.141  0.000  T
   113     47.083  -1.098477  -0.701520  0.141  0.000  T
   114     47.500  -0.761636  -1.023917  0.141  0.000  T
   115     47.917  -0.762864  -0.850512  0.141  0.000  T
   116     48.333  +0.607669  -0.317468  0.141  0.000  T
   117     48.750  +1.288732  +0.781733  0.156  0.000  T
   118     49.167  +0.031338  +1.147888  0.156  0.000  T
   119     49.583  -0.274445  -0.351194  0.156  0.000  T
   120     50.000  +0.720385  -1.089014  0.172  0.000  T
   121     50.417  +0.979286  +1.079479  0.172  0.000  T
   122     50.833  -0.227442  -0.394930  0.172  0.000  T
   123     51.250  +0.925804  -0.244736  0.172  0.000  T
   124     51.667  -0.531249  +1.085151  0.188  0.000  T
   125     52.083  -0.139280  +0.103731  0.203  0.000  T
   126     52.500  -0.151656  +0.306949  0.203  0.000  T
   127     52.917  +0.183380  -0.619248  0.219  0.000  T
   128     53.333  +0.924189  +0.140294  0.219  0.000  T
   129     53.750  -0.346747  -0.007286  0.219  0.000  T
   130     54.167  +0.169261  -0.056358  0.219  0.000  T
   131     54.583  +0.850512  -0.347508  0.219  0.000  T
   132     55.000  -0.370097  +0.172367  0.234  0.000  T
   133     55.417  +0.128135  -0.027333  0.219  0.000  T
   134     55.833  -0.197304  +1.032715  0.203  0.000  T
   135     56.250  +0.279652  -0.484888  0.203  0.000  T
   136     56.667  -0.245483  +0.317574  0.203  0.000  T
   137     57.083  +1.419813  -0.588406  0.203  0.000  T
   138     57.500  -1.006024  -0.249214  0.219  0.000  T
   139     57.917  +0.568713  +0.750144  0.219  0.000  T
   140     58.333  +1.233055  -0.958574  0.219  0.000  T
   141     58.750  -0.629955  -0.612807  0.219  0.000  T
   142     59.167  -0.733507  +0.739508  0.219  0.000  T
   143     59.583  +0.178574  +1.379204  0.219  0.000  T
   144     60.000  +0.514072  +0.667330  0.219  0.000  T
   145     60.417  +1.249271  -0.518632  0.203  0.000  T
   146     60.833  +0.777284  -0.492950  0.203  0.000  T
   147     61.250  +1.324218  -0.218562  0.203  0.000  T
   148     61.667  +0.348451  -1.245088  0.188  0.000  T
   149     62.083  +0.917961  -0.002306  0.188  0.000  T
   150     62.500  +1.256194  +0.658669  0.188  0.000  T
   151     62.917  +0.990720  +0.389057  0.188  0.000  T
   152     63.333  -0.416081  +0.567348  0.172  0.000  T
   153     63.750  -1.518891  -0.197487  0.172  0.000  T
   154     64.167  -0.508006  -1.000641  0.172  0.000  T
   155     64.583  +0.395714  +0.198359  0.156  0.000  T
   156     65.000  -0.190235  +1.305693  0.172  0.000  T
   157     65.417  -1.366586  -0.556899  0.172  0.000  T
   158     65.833  +0.400281  +0.255508  0.172  0.000  T
   159     66.250  -0.751330  +0.605211  0.172  0.000  T
   160     66.667  +0.031152  -1.203571  0.172  0.000  T
   161     67.083  +0.092682  -0.157804  0.188  0.000  T
   162     67.500  +0.028755  -0.356012  0.188  0.000  T
   163     67.917  +0.080294  +0.644455  0.203  0.000  T
   164     68.333  -0.888366  +0.243536  0.203  0.000  T
   165     68.750  +0.320955  -0.142040  0.203  0.000  T
   166     69.167  -0.131927  +0.132810  0.188  0.000  T
   167     69.583  -0.613555  +0.665003  0.188  0.000  T
   168     70.000  +0.258291  -0.313190  0.203  0.000  T
   169     70.417  -0.113367  +0.084164  0.203  0.000  T
   170     70.833  -0.245903  -0.995307  0.203  0.000  T
   171     71.250  -0.057325  +0.562182  0.203  0.000  T
   172     71.667  +0.082586  -0.410199  0.203  0.000  T
   173     72.083  -1.050198  +1.138319  0.203  0.000  T
   174     72.500  +1.018332  -0.206805  0.203  0.000  T
   175     72.917  -0.853481  -0.425851  0.203  0.000  T
   176     73.333  -0.714695  +1.377268  0.203  0.000  T
   177     73.750  +0.833171  +0.301411  0.203  0.000  T
   178     74.167  +0.334385  -0.973940  0.203  0.000  T
   179     74.583  -0.730027  -1.191772  0.203  0.000  T
   180     75.000  -0.759536  -0.386611  0.203  0.000  T
   181     75.417  -0.928866  +0.997958  0.188  0.000  T
   182     75.833  -0.515041  +0.764553  0.188  0.000  T
   183     76.250  -1.129978  +0.756237  0.188  0.000  T
   184     76.667  +0.174065  +1.296614  0.172  0.000  T
   185     77.083  -0.811194  +0.360912  0.172  0.000  T
   186     77.500  -1.386922  -0.086486  0.172  0.000  T
   187     77.917  -1.078593  +0.060916  0.172  0.000  T
   188     78.333  +0.143160  -0.694517  0.156  0.000  T
   189     78.750  +1.448456  -0.443679  0.156  0.000  T
   190     79.167  +0.899656  +0.717132  0.156  0.000  T
   191     79.583  -0.441474  -0.024838  0.141  0.000  T
   192     80.000  -0.361639  -1.265988  0.156  0.000  T
   193     80.417  +1.476806  -0.044433  0.156  0.000  T
   194     80.833  -0.474936  -0.076484  0.156  0.000  T
   195     81.250  +0.422413  -0.850508  0.156  0.000  T
   196     81.667  +0.463789  +1.092368  0.156  0.000  T
   197     82.083  -0.015841  +0.174441  0.172  0.000  T
   198     82.500  +0.121868  +0.340238  0.172  0.000  T
   199     82.917  -0.341071  -0.552410  0.188  0.000  T
   200     83.333  +0.700280  -0.607967  0.188  0.000  T
   201     83.750  -0.228058  +0.270890  0.188  0.000  T
   202     84.167  +0.057201  -0.188144  0.172  0.000  T
   203     84.583  +0.265060  -0.853683  0.172  0.000  T
   204     85.000  -0.095197  +0.391546  0.188  0.000  T
   205     85.417  +0.056121  -0.123870  0.188  0.000  T
   206     85.833  +0.655844  +0.804633  0.188  0.000  T
   207     86.250  -0.200556  -0.538464  0.188  0.000  T
   208     86.667  +0.079039  +0.400670  0.188  0.000  T
   209     87.083  +0.438988  -1.451165  0.188  0.000  T
   210     87.500  -0.833767  +0.628784  0.203  0.000  T
   211     87.917  +0.957287  +0.008574  0.203  0.000  T
   212     88.333  +0.055245  -1.575298  0.203  0.000  T
   213     88.750  -0.866282  +0.093791  0.203  0.000  T
   214     89.167  +0.111545  +1.019425  0.203  0.000  T
   215     89.583  +1.157062  +0.751681  0.203  0.000  T
   216     90.000  +0.853583  +0.031851  0.203  0.000  T
   217     90.417  +0.422230  -1.295749  0.188  0.000  T
   218     90.833  +0.143548  -0.890651  0.188  0.000  T
   219     91.250  +0.701864  -1.135218  0.188  0.000  T
   220     91.667  -0.704034  -1.091649  0.172  0.000  T
   221     92.083  +0.620169  -0.673845  0.172  0.000  T
   222     92.500  +1.303883  -0.494431  0.172  0.000  T
   223     92.917  +0.947477  -0.481678  0.172  0.000  T
   224     93.333  +0.152436  +0.687193  0.156  0.000  T
   225     93.750  -1.136642  +0.995604  0.156  0.000  T
   226     94.167  -1.104935  -0.269374  0.156  0.000  T
   227     94.583  +0.417358  -0.152754  0.156  0.000  T
   228     95.000  +0.847043  +0.999098  0.156  0.000  T
   229     95.417  -1.327657  +0.652689  0.156  0.000  T
   230     95.833  +0.459060  -0.121232  0.156  0.000  T
   231     96.250  -0.039733  +0.958355  0.156  0.000  T
   232     96.667  -0.870876  -0.826486  0.156  0.000  T
   233     97.083  -0.074712  -0.151575  0.172  0.000  T
   234     97.500  -0.256848  -0.245450  0.172  0.000  T
   235     97.917  +0.528501  +0.356241  0.188  0.000  T
   236     98.333  -0.387688  +0.830758  0.188  0.000  T
   237     98.750  +0.107986  -0.344045  0.188  0.000  T
   238     99.167  +0.013921  +0.186725  0.188  0.000  T
   239     99.583  +0.092327  +0.899372  0.188  0.000  T
   240    100.000  -0.059791  -0.408586  0.203  0.000  T
   241    100.417  -0.026400  +0.125057  0.203  0.000  T
   242    100.833  -0.939782  -0.449866  0.203  0.000  T
   243    101.250  +0.396472  +0.407603  0.203  0.000  T
   244    101.667  -0.267090  -0.312140  0.203  0.000  T
   245    102.083  +0.200008  +1.516527  0.203  0.000  T
   246    102.500  +0.492435  -0.903960  0.219  0.000  T
   247    102.917  -0.872223  +0.412229  0.219  0.000  T
   248    103.333  +0.606165  +1.431799  0.219  0.000  T
   249    103.750  +0.751849  -0.468258  0.219  0.000  T
   250    104.167  -0.551287  -0.894604  0.219  0.000  T
   251    104.583  -1.368794  -0.183822  0.219  0.000  T
   252    105.000  -0.783361  +0.336596  0.219  0.000  T
   253    105.417  +0.169608  +1.360150  0.203  0.000  T
   254    105.833  +0.262432  +0.854571  0.203  0.000  T
   255    106.250  -0.136980  +1.340602  0.203  0.000  T
   256    106.667  +1.100120  +0.667789  0.188  0.000  T
   257    107.083  -0.250027  +0.872741  0.188  0.000  T
   258    107.500  -0.958841  +1.011049  0.188  0.000  T
   259    107.917  -0.669597  +0.874346  0.188  0.000  T
   260    108.333  -0.435715  -0.571015  0.172  0.000  T
   261    108.750  +0.599087  -1.404456  0.172  0.000  T
   262    109.167  +1.109144  -0.221552  0.172  0.000  T
   263    109.583  -0.315331  +0.328669  0.156  0.000  T
   264    110.000  -1.212932  -0.538889  0.172  0.000  T
   265    110.417  +0.929816  -1.149764  0.172  0.000  T
   266    110.833  -0.376452  +0.305611  0.172  0.000  T
   267    111.250  -0.372597  -0.890996  0.172  0.000  T
   268    111.667  +1.143085  +0.375246  0.172  0.000  T
   269    112.083  +0.131474  +0.110172  0.188  0.000  T
   270    112.500  +0.323103  +0.130085  0.188  0.000  T
   271    112.917  -0.643706  -0.096886  0.203  0.000  T
   272    113.333  -0.001802  -0.913389  0.203  0.000  T
   273    113.750  +0.068182  +0.348165  0.203  0.000  T
   274    114.167  -0.095666  -0.155347  0.188  0.000  T
   275    114.583  -0.466041  -0.753717  0.188  0.000  T
   276    115.000  +0.229886  +0.340737  0.203  0.000  T
   277    115.417  -0.035639  -0.124642  0.203  0.000  T
   278    115.833  +1.031463  +0.024652  0.203  0.000  T
   279    116.250  -0.542214  -0.195152  0.203  0.000  T
   280    116.667  +0.390862  +0.186334  0.203  0.000  T
   281    117.083  -0.819715  -1.274209  0.203  0.000  T
   282    117.500  -0.046267  +1.039179  0.219  0.000  T
   283    117.917  +0.618912  -0.735488  0.219  0.000  T
   284    118.333  -1.134551  -1.023267  0.219  0.000  T
   285    118.750  -0.501535  +0.725943  0.219  0.000  T
   286    119.167  +0.874097  +0.580971  0.219  0.000  T
   287    119.583  +1.328323  -0.390363  0.219  0.000  T
   288    120.000  +0.571295  -0.629179  0.219  0.000  T
   289    120.417  -0.722130  -1.147072  0.203  0.000  T
   290    120.833  -0.586918  -0.684281  0.203  0.000  T
   291    121.250  -0.434703  -1.263954  0.203  0.000  T
   292    121.667  -1.282660  -0.151497  0.188  0.000  T
   293    122.083  -0.116305  -0.897971  0.188  0.000  T
   294    122.500  +0.454728  -1.343095  0.188  0.000  T
   295    122.917  +0.229551  -1.043868  0.188  0.000  T
   296    123.333  +0.628049  +0.328906  0.172  0.000  T
   297    123.750  +0.032777  +1.507908  0.156  0.000  T
   298    124.167  -0.906631  +0.657129  0.156  0.000  T
   299    124.583  +0.155760  -0.411221  0.156  0.000  T
   300    125.000  +1.332280  +0.003921  0.156  0.000  T
   301    125.417  -0.362977  +1.430816  0.172  0.000  T
   302    125.833  +0.224589  -0.443803  0.172  0.000  T
   303    126.250  +0.694490  +0.668345  0.172  0.000  T
   304    126.667  -1.211305  +0.139613  0.172  0.000  T
   305    127.083  -0.158557  -0.034902  0.172  0.000  T
   306    127.500  -0.348253  +0.027738  0.172  0.000  T
   307    127.917  +0.637489  -0.179096  0.172  0.000  T
   308    128.333  +0.383556  +0.829750  0.172  0.000  T
   309    128.750  -0.187846  -0.284727  0.172  0.000  T
   310    129.167  +0.170186  +0.110331  0.172  0.000  T
   311    129.583  +0.755192  +0.507720  0.172  0.000  T
   312    130.000  -0.346814  -0.209573  0.188  0.000  T
   313    130.417  +0.084473  +0.100120  0.188  0.000  T
   314    130.833  -0.932375  +0.421297  0.188  0.000  T
   315    131.250  +0.561190  -0.054803  0.188  0.000  T
   316    131.667  -0.434078  -0.009865  0.188  0.000  T
   317    132.083  +1.309369  +0.805378  0.188  0.000  T
   318    132.500  -0.393669  -0.955813  0.188  0.000  T
   319    132.917  -0.258158  +0.935653  0.188  0.000  T
   320    133.333  +1.469121  +0.460115  0.188  0.000  T
   321    133.750  +0.133072  -0.856494  0.203  0.000  T
   322    134.167  -1.028431  -0.145744  0.203  0.000  T
   323    134.583  -1.055327  +0.902707  0.203  0.000  T
   324    135.000  -0.258887  +0.807413  0.203  0.000  T
   325    135.417  +1.126523  +0.745302  0.188  0.000  T
   326    135.833  +0.831596  +0.410391  0.188  0.000  T
   327    136.250  +0.888375  +0.934330  0.188  0.000  T
   328    136.667  +1.287405  -0.413900  0.172  0.000  T
   329    137.083  -0.567365  -0.524896  0.172  0.000  T
   330    137.500  -0.847961  -0.368862  0.188  0.000  T
   331    137.917  +0.585372  +0.975868  0.188  0.000  T
   332    138.333  -1.214712  +0.774237  0.172  0.000  T
   333    138.750  -0.744531  -0.835727  0.156  0.000  T
   334    139.167  -0.201860  -0.223756  0.156  0.000  T
   335    139.583  -0.107784  +1.268142  0.141  0.000  T
   336    140.000  -1.389917  -0.072435  0.141  0.000  T
   337    140.417  +0.258106  -0.131173  0.141  0.000  T
   338    140.833  +0.865621  +0.271179  0.156  0.000  T
   339    141.250  -0.135685  -1.533390  0.156  0.000  T
   340    141.667  -0.922272  -0.353167  0.156  0.000  T
   341    142.083  +0.415505  +0.259816  0.156  0.000  T
   342    142.500  +0.212708  +0.688702  0.156  0.000  T
   343    142.917  -1.613677  +0.050005  0.156  0.000  T
   344    143.333  -0.183123  -0.741628  0.172  0.000  T
   345    143.750  +0.371473  +0.687075  0.172  0.000  T
   346    144.167  +0.175927  +0.114912  0.172  0.000  T
   347    144.583  -1.558027  -0.397328  0.172  0.000  T
   348    145.000  +0.125583  +1.010843  0.172  0.000  T
   349    145.417  +0.533495  +0.652779  0.172  0.000  T
   350    145.833  -1.281738  +0.014702  0.172  0.000  T
   351    146.250  -0.536363  -1.068649  0.172  0.000  T
   352    146.667  +0.234446  +0.026182  0.172  0.000  T
   353    147.083  -0.043409  +0.971276  0.172  0.000  T
   354    147.500  -0.028873  -0.445166  0.188  0.000  T
   355    147.917  +0.594264  +1.037827  0.203  0.000  T
   356    148.333  -0.146341  +0.898452  0.203  0.000  T
   357    148.750  +0.224429  +0.555194  0.203  0.000  T
   358    149.167  +1.501282  -0.707674  0.203  0.000  T
   359    149.583  -0.155656  -0.714927  0.203  0.000  T
   360    150.000  -0.202367  +0.767598  0.203  0.000  T
   361    150.417  -0.163712  +0.180879  0.203  0.000  T
   362    150.833  -0.158897  -0.208439  0.219  0.000  T
   363    151.250  -1.787741  +0.300967  0.219  0.000  T
   364    151.667  -0.372692  +0.427939  0.203  0.000  T
   365    152.083  -0.679340  +0.486677  0.188  0.000  T
   366    152.500  +0.128201  -1.153639  0.188  0.000  T
   367    152.917  +0.853247  +0.853704  0.188  0.000  T
   368    153.333  -1.347459  +0.190489  0.188  0.000  T
   369    153.750  -0.995540  -0.356887  0.188  0.000  T
   370    154.167  -0.402994  +1.417990  0.188  0.000  T
   371    154.583  -0.744145  -0.262355  0.188  0.000  T
   372    155.000  +0.506059  -1.179182  0.188  0.000  T
   373    155.417  +0.947409  -0.872734  0.203  0.000  T
   374    155.833  +0.564664  +0.187036  0.203  0.000  T
   375    156.250  -0.236528  -0.515248  0.188  0.000  T
   376    156.667  +0.855146  -0.295480  0.172  0.000  T
   377    157.083  -0.169828  +0.046530  0.172  0.000  T
   378    157.500  -0.932710  -1.642515  0.172  0.000  T
   379    157.917  -0.622200  -0.089992  0.172  0.000  T
   380    158.333  -0.783334  -0.231019  0.172  0.000  T
   381    158.750  +0.753688  +0.313961  0.172  0.000  T
   382    159.167  +0.817681  +0.543983  0.172  0.000  T
   383    159.583  -0.225537  -0.487616  0.172  0.000  T
   384    160.000  -0.387545  -1.314537  0.172  0.000  T
   385    160.417  -1.322890  +0.352404  0.156  0.000  T
   386    160.833  -0.150477  -0.823044  0.172  0.000  T
   387    161.250  +1.336553  -0.040627  0.172  0.000  T
   388    161.667  +1.197124  +0.423163  0.172  0.000  T
   389    162.083  +0.408018  -0.826271  0.172  0.000  T
   390    162.500  -1.075289  -0.215538  0.172  0.000  T
   391    162.917  +0.282215  +1.148646  0.172  0.000  T
   392    163.333  -0.078569  -0.544417  0.172  0.000  T
   393    163.750  -1.554904  -0.705683  0.172  0.000  T
   394    164.167  +0.111030  -0.815286  0.156  0.000  T
   395    164.583  -0.079656  -0.724123  0.156  0.000  T
   396    165.000  -0.028951  +0.805747  0.156  0.000  T
   397    165.417  -0.029563  +0.984525  0.156  0.000  T
   398    165.833  +1.066611  -0.275087  0.156  0.000  T
   399    166.250  +0.937614  -0.419751  0.156  0.000  T
   400    166.667  +0.748315  +0.684220  0.156  0.000  T
   401    167.083  +0.153106  -1.172150  0.156  0.000  T
   402    167.500  +0.040782  +1.179297  0.156  0.000  T
   403    167.917  +0.286751  +0.199016  0.141  0.000  T
   404    168.333  -0.286143  -1.656086  0.125  0.000  T
   405    168.750  +0.677806  +0.135591  0.125  0.000  T
   406    169.167  -0.889057  -0.561340  0.125  0.000  T
   407    169.583  -0.489821  -0.719110  0.141  0.000  T
   408    170.000  -0.146207  -0.891180  0.141  0.000  T
   409    170.417  +0.507571  -1.387482  0.141  0.000  T
   410    170.833  -0.760409  -0.566359  0.141  0.000  T
   411    171.250  +0.008469  -0.444116  0.141  0.000  T
   412    171.667  -0.640669  +0.518091  0.141  0.000  T
   413    172.083  +0.017140  -0.148287  0.141  0.000  T
   414    172.500  +0.034056  +0.062048  0.141  0.000  T
   415    172.917  +0.726036  -0.074848  0.141  0.000  T
   416    173.333  +1.005393  -0.037446  0.141  0.000  T
   417    173.750  +0.762811  +0.040750  0.125  0.000  T
   418    174.167  +0.020959  +0.718497  0.125  0.000  T
   419    174.583  -0.076441  +0.973861  0.125  0.000  T
   420    175.000  +1.053313  -0.815782  0.125  0.000  T
   421    175.417  -1.187138  -0.421023  0.109  0.000  T
   422    175.833  +0.473090  +0.349441  0.109  0.000  T
   423    176.250  +0.617439  +0.181353  0.109  0.000  T
   424    176.667  -0.623247  -1.087295  0.109  0.000  T
   425    177.083  +0.217163  +0.073829  0.109  0.000  T
   426    177.500  -0.346014  -0.222273  0.094  0.000  T
   427    177.917  -0.812723  -0.877251  0.094  0.000  T
   428    178.333  +1.257718  -0.152292  0.094  0.000  T
   429    178.750  +1.001806  -0.084071  0.094  0.000  T
   430    179.167  +0.563804  -0.731622  0.109  0.000  T
   431    179.583  +0.593214  -0.331373  0.109  0.000  T
   432    180.000  -0.817014  -1.063418  0.094  0.000  T
   433    180.417  +0.171256  +0.091854  0.094  0.000  T
   434    180.833  -0.032784  +0.022686  0.094  0.000  T
   435    181.250  +0.000851  -0.039563  0.094  0.000  T
   436    181.667  -0.049605  +0.031435  0.094  0.000  T
   437    182.083  -0.831006  -0.174472  0.109  0.000  T
   438    182.500  +0.779625  -0.677618  0.109  0.015  T
   439    182.917  +0.942509  +1.284953  0.109  0.015  T
   440    183.333  +0.644145  -0.367488  0.109  0.015  T
   441    183.750  +0.003171  -1.103952  0.109  0.015  T
   442    184.167  +0.377937  -0.643871  0.109  0.015  T
   443    184.583  -0.091007  +0.146924  0.109  0.015  T
   444    185.000  -0.135722  -0.681076  0.109  0.015  T
   445    185.417  -0.289779  -0.504224  0.109  0.015  T
   446    185.833  -0.385760  +1.254689  0.109  0.015  T
   447    186.250  -0.699128  +0.375710  0.109  0.015  T
   448    186.667  -0.434376  -0.359925  0.109  0.015  T
   449    187.083  -0.841937  -0.817005  0.109  0.015  T
   450    187.500  -0.935652  -0.046926  0.109  0.028  T
   451    187.917  -0.196333  -1.101771  0.109  0.028  T
   452    188.333  -0.996082  +0.894450  0.109  0.028  T
   453    188.750  -0.284935  +0.002544  0.109  0.028  T
   454    189.167  +1.113761  +0.403043  0.109  0.028  T
   455    189.583  -0.133365  +0.025694  0.109  0.028  T
   456    190.000  +0.382900  -0.090359  0.109  0.028  T
   457    190.417  +1.246963  -0.117228  0.109  0.028  T
   458    190.833  +0.412757  -0.197855  0.109  0.028  T
   459    191.250  -0.105268  -1.212775  0.109  0.028  T
   460    191.667  +0.160211  -0.657803  0.109  0.028  T
   461    192.083  +0.267785  -0.709885  0.109  0.028  T
   462    192.500  +1.161616  +0.713372  0.109  0.007  T
   463    192.917  -0.061290  -0.238507  0.109  0.007  T
   464    193.333  -0.083743  +0.138135  0.109  0.007  T
   465    193.750  +0.073050  -0.104376  0.109  0.007  T
   466    194.167  -0.070202  +0.086238  0.109  0.007  T
   467    194.583  +0.181743  +0.074354  0.125  0.007  T
   468    195.000  +0.886843  +0.865614  0.125  0.007  T
   469    195.417  +0.511266  -0.603166  0.125  0.007  T
   470    195.833  +0.804047  -0.535479  0.125  0.007  T
   471    196.250  +1.073669  +0.779432  0.109  0.007  T
   472    196.667  -0.922399  +0.395393  0.109  0.007  T
   473    197.083  -0.270710  -0.862932  0.109  0.007  T
   474    197.500  +0.271851  +0.805407  0.125  0.000  T
   475    197.917  +1.104788  +0.710871  0.125  0.000  T
   476    198.333  +0.868190  +0.345794  0.125  0.000  T
   477    198.750  -0.482281  -0.635403  0.125  0.000  T
   478    199.167  +0.051007  -0.260136  0.125  0.000  T
