monotonic_ns,seq,timestamp,marker,payload_type,packet_bytes,ssrc,seq_delta,ts_delta,wall_delta_ns
1725574583093000,21949,243200,0,0,172,815241331,1,160,18896000
1725574603526000,21950,243360,0,0,172,815241331,1,160,20433000
1725574622576000,21951,243520,0,0,172,815241331,1,160,19050000
1725574643342000,21952,243680,0,0,172,815241331,1,160,20766000
1725574663552000,21953,243840,0,0,172,815241331,1,160,20210000
1725574683386000,21954,244000,0,0,172,815241331,1,160,19834000
1725574704351000,21955,244160,0,0,172,815241331,1,160,20965000
1725574722548000,21956,244320,0,0,172,815241331,1,160,18197000
1725574743235000,21957,244480,0,0,172,815241331,1,160,20687000
1725574763944000,21958,244640,0,0,172,815241331,1,160,20709000
1725574783284000,21959,244800,0,0,172,815241331,1,160,19340000
1725574803305000,21960,244960,0,0,172,815241331,1,160,20021000
1725574822524000,21961,245120,0,0,172,815241331,1,160,19219000
1725574842666000,21962,245280,0,0,172,815241331,1,160,20142000
1725574861564000,21963,245440,0,0,172,815241331,1,160,18898000
1725574882700000,21964,245600,0,0,172,815241331,1,160,21136000
1725574903820000,21965,245760,0,0,172,815241331,1,160,21120000
1725574923809000,21966,245920,0,0,172,815241331,1,160,19989000
1725574943602000,21967,246080,0,0,172,815241331,1,160,19793000
1725574962981000,21968,246240,0,0,172,815241331,1,160,19379000
1725574982484000,21969,246400,0,0,172,815241331,1,160,19503000
1725575002517000,21970,246560,0,0,172,815241331,1,160,20033000
1725575022193000,21971,246720,0,0,172,815241331,1,160,19676000
1725575044235000,21972,246880,0,0,172,815241331,1,160,22042000
1725575063628000,21973,247040,0,0,172,815241331,1,160,19393000
1725575083796000,21974,247200,0,0,172,815241331,1,160,20168000
1725575102861000,21975,247360,0,0,172,815241331,1,160,19065000
1725575122197000,21976,247520,0,0,172,815241331,1,160,19336000
1725575142514000,21977,247680,0,0,172,815241331,1,160,20317000
1725575164515000,21978,247840,0,0,172,815241331,1,160,22001000
1725575183292000,21979,248000,0,0,172,815241331,1,160,18777000
1725575202854000,21980,248160,0,0,172,815241331,1,160,19562000
1725575221941000,21981,248320,0,0,172,815241331,1,160,19087000
1725575242861000,21982,248480,0,0,172,815241331,1,160,20920000
1725575263206000,21983,248640,0,0,172,815241331,1,160,20345000
1725575283550000,21984,248800,0,0,172,815241331,1,160,20344000
1725575303392000,21985,248960,0,0,172,815241331,1,160,19842000
1725575322855000,21986,249120,0,0,172,815241331,1,160,19463000
1725575343261000,21987,249280,0,0,172,815241331,1,160,20406000
1725575364050000,21988,249440,0,0,172,815241331,1,160,20789000
1725575383839000,21989,249600,0,0,172,815241331,1,160,19789000
1725575403571000,21990,249760,0,0,172,815241331,1,160,19732000
1725575422005000,21991,249920,0,0,172,815241331,1,160,18434000
1725575444132000,21992,250080,0,0,172,815241331,1,160,22127000
1725575464346000,21993,250240,0,0,172,815241331,1,160,20214000
1725575482531000,21994,250400,0,0,172,815241331,1,160,18185000
1725575502508000,21995,250560,0,0,172,815241331,1,160,19977000
1725575522571000,21996,250720,0,0,172,815241331,1,160,20063000
1725575543547000,21997,250880,0,0,172,815241331,1,160,20976000
1725575564394000,21998,251040,0,0,172,815241331,1,160,20847000
1725575582641000,21999,251200,0,0,172,815241331,1,160,18247000
1725575601383000,22000,251360,0,0,172,815241331,1,160,18742000
1725575622449000,22001,251520,0,0,172,815241331,1,160,21066000
1725575643059000,22002,251680,0,0,172,815241331,1,160,20610000
1725575663877000,22003,251840,0,0,172,815241331,1,160,20818000
1725575681954000,22004,252000,0,0,172,815241331,1,160,18077000
1725575703727000,22005,252160,0,0,172,815241331,1,160,21773000
1725575723490000,22006,252320,0,0,172,815241331,1,160,19763000
1725575742747000,22007,252480,0,0,172,815241331,1,160,19257000
1725575761698000,22008,252640,0,0,172,815241331,1,160,18951000
1725575781678000,22009,252800,0,0,172,815241331,1,160,19980000
1725575801586000,22010,252960,0,0,172,815241331,1,160,19908000
1725575821527000,22011,253120,0,0,172,815241331,1,160,19941000
1725575842435000,22012,253280,0,0,172,815241331,1,160,20908000
1725575862331000,22013,253440,0,0,172,815241331,1,160,19896000
1725575882223000,22014,253600,0,0,172,815241331,1,160,19892000
