monotonic_ns,seq,timestamp,marker,payload_type,packet_bytes,ssrc,seq_delta,ts_delta,wall_delta_ns
1724384686795000,10622,1807755157,0,0,172,74073725,1,160,19932000
1724384706914000,10623,1807755317,0,0,172,74073725,1,160,20119000
1724384727045000,10624,1807755477,0,0,172,74073725,1,160,20131000
1724384746903000,10625,1807755637,0,0,172,74073725,1,160,19858000
1724384766811000,10626,1807755797,0,0,172,74073725,1,160,19908000
1724384786758000,10627,1807755957,0,0,172,74073725,1,160,19947000
1724384806768000,10628,1807756117,0,0,172,74073725,1,160,20010000
1724384826913000,10629,1807756277,0,0,172,74073725,1,160,20145000
1724384846755000,10630,1807756437,0,0,172,74073725,1,160,19842000
1724384866828000,10631,1807756597,0,0,172,74073725,1,160,20073000
1724384886887000,10632,1807756757,0,0,172,74073725,1,160,20059000
1724384906916000,10633,1807756917,0,0,172,74073725,1,160,20029000
1724384926891000,10634,1807757077,0,0,172,74073725,1,160,19975000
1724384946781000,10635,1807757237,0,0,172,74073725,1,160,19890000
1724384966692000,10636,1807757397,0,0,172,74073725,1,160,19911000
1724384986852000,10637,1807757557,0,0,172,74073725,1,160,20160000
1724385006721000,10638,1807757717,0,0,172,74073725,1,160,19869000
1724385027372000,10639,1807757877,0,0,172,74073725,1,160,20651000
1724385046780000,10640,1807758037,0,0,172,74073725,1,160,19408000
1724385066816000,10641,1807758197,0,0,172,74073725,1,160,20036000
1724385086975000,10642,1807758357,0,0,172,74073725,1,160,20159000
1724385106921000,10643,1807758517,0,0,172,74073725,1,160,19946000
1724385126539000,10644,1807758677,0,0,172,74073725,1,160,19618000
1724385146681000,10645,1807758837,0,0,172,74073725,1,160,20142000
1724385166837000,10646,1807758997,0,0,172,74073725,1,160,20156000
1724385186629000,10647,1807759157,0,0,172,74073725,1,160,19792000
1724385206465000,10648,1807759317,0,0,172,74073725,1,160,19836000
1724385226952000,10649,1807759477,0,0,172,74073725,1,160,20487000
1724385246741000,10650,1807759637,0,0,172,74073725,1,160,19789000
1724385266900000,10651,1807759797,0,0,172,74073725,1,160,20159000
1724385286794000,10652,1807759957,0,0,172,74073725,1,160,19894000
1724385306909000,10653,1807760117,0,0,172,74073725,1,160,20115000
1724385326829000,10654,1807760277,0,0,172,74073725,1,160,19920000
1724385346778000,10655,1807760437,0,0,172,74073725,1,160,19949000
1724385366867000,10656,1807760597,0,0,172,74073725,1,160,20089000
1724385386827000,10657,1807760757,0,0,172,74073725,1,160,19960000
1724385411436000,10658,1807760917,0,0,172,74073725,1,160,24609000
1724385426843000,10659,1807761077,0,0,172,74073725,1,160,15407000
1724385448711000,10660,1807761237,0,0,172,74073725,1,160,21868000
1724385466858000,10661,1807761397,0,0,172,74073725,1,160,18147000
1724385486837000,10662,1807761557,0,0,172,74073725,1,160,19979000
1724385506762000,10663,1807761717,0,0,172,74073725,1,160,19925000
1724385526900000,10664,1807761877,0,0,172,74073725,1,160,20138000
1724385546726000,10665,1807762037,0,0,172,74073725,1,160,19826000
1724385566772000,10666,1807762197,0,0,172,74073725,1,160,20046000
1724385586695000,10667,1807762357,0,0,172,74073725,1,160,19923000
1724385606799000,10668,1807762517,0,0,172,74073725,1,160,20104000
1724385626840000,10669,1807762677,0,0,172,74073725,1,160,20041000
1724385646856000,10670,1807762837,0,0,172,74073725,1,160,20016000
1724385667028000,10671,1807762997,0,0,172,74073725,1,160,20172000
1724385686882000,10672,1807763157,0,0,172,74073725,1,160,19854000
1724385706853000,10673,1807763317,0,0,172,74073725,1,160,19971000
1724385726929000,10674,1807763477,0,0,172,74073725,1,160,20076000
1724385746758000,10675,1807763637,0,0,172,74073725,1,160,19829000
1724385766921000,10676,1807763797,0,0,172,74073725,1,160,20163000
1724385786751000,10677,1807763957,0,0,172,74073725,1,160,19830000
1724385806777000,10678,1807764117,0,0,172,74073725,1,160,20026000
1724385826937000,10679,1807764277,0,0,172,74073725,1,160,20160000
1724385846766000,10680,1807764437,0,0,172,74073725,1,160,19829000
1724385866881000,10681,1807764597,0,0,172,74073725,1,160,20115000
1724385886771000,10682,1807764757,0,0,172,74073725,1,160,19890000
1724385906745000,10683,1807764917,0,0,172,74073725,1,160,19974000
1724385926793000,10684,1807765077,0,0,172,74073725,1,160,20048000
1724385946652000,10685,1807765237,0,0,172,74073725,1,160,19859000
1724385966884000,10686,1807765397,0,0,172,74073725,1,160,20232000
1724385986764000,10687,1807765557,0,0,172,74073725,1,160,19880000
1724386008490000,10688,1807765717,0,0,172,74073725,1,160,21726000
1724386026836000,10689,1807765877,0,0,172,74073725,1,160,18346000
1724386046822000,10690,1807766037,0,0,172,74073725,1,160,19986000
1724386066738000,10691,1807766197,0,0,172,74073725,1,160,19916000
1724386086937000,10692,1807766357,0,0,172,74073725,1,160,20199000
1724386106342000,10693,1807766517,0,0,172,74073725,1,160,19405000
1724386126786000,10694,1807766677,0,0,172,74073725,1,160,20444000
1724386146696000,10695,1807766837,0,0,172,74073725,1,160,19910000
1724386167241000,10696,1807766997,0,0,172,74073725,1,160,20545000
1724386186740000,10697,1807767157,0,0,172,74073725,1,160,19499000
1724386206695000,10698,1807767317,0,0,172,74073725,1,160,19955000
1724386226714000,10699,1807767477,0,0,172,74073725,1,160,20019000
1724386246656000,10700,1807767637,0,0,172,74073725,1,160,19942000
1724386266742000,10701,1807767797,0,0,172,74073725,1,160,20086000
