monotonic_ns,seq,timestamp,marker,payload_type,packet_bytes,ssrc,seq_delta,ts_delta,wall_delta_ns
1724397591085000,24836,246880,0,0,172,1264029031,1,160,19929000
1724397611386000,24837,247040,0,0,172,1264029031,1,160,20301000
1724397630779000,24838,247200,0,0,172,1264029031,1,160,19393000
1724397650997000,24839,247360,0,0,172,1264029031,1,160,20218000
1724397671190000,24840,247520,0,0,172,1264029031,1,160,20193000
1724397691502000,24841,247680,0,0,172,1264029031,1,160,20312000
1724397711744000,24842,247840,0,0,172,1264029031,1,160,20242000
1724397731088000,24843,248000,0,0,172,1264029031,1,160,19344000
1724397751206000,24844,248160,0,0,172,1264029031,1,160,20118000
1724397771546000,24845,248320,0,0,172,1264029031,1,160,20340000
1724397790939000,24846,248480,0,0,172,1264029031,1,160,19393000
1724397811270000,24847,248640,0,0,172,1264029031,1,160,20331000
1724397831673000,24848,248800,0,0,172,1264029031,1,160,20403000
1724397851020000,24849,248960,0,0,172,1264029031,1,160,19347000
1724397871305000,24850,249120,0,0,172,1264029031,1,160,20285000
1724397891542000,24851,249280,0,0,172,1264029031,1,160,20237000
1724397911111000,24852,249440,0,0,172,1264029031,1,160,19569000
1724397931520000,24853,249600,0,0,172,1264029031,1,160,20409000
1724397951808000,24854,249760,0,0,172,1264029031,1,160,20288000
1724397971150000,24855,249920,0,0,172,1264029031,1,160,19342000
1724397991513000,24856,250080,0,0,172,1264029031,1,160,20363000
1724398011585000,24857,250240,0,0,172,1264029031,1,160,20072000
1724398030954000,24858,250400,0,0,172,1264029031,1,160,19369000
1724398051314000,24859,250560,0,0,172,1264029031,1,160,20360000
1724398071804000,24860,250720,0,0,172,1264029031,1,160,20490000
1724398091338000,24861,250880,0,0,172,1264029031,1,160,19534000
1724398111781000,24862,251040,0,0,172,1264029031,1,160,20443000
1724398131260000,24863,251200,0,0,172,1264029031,1,160,19479000
1724398151621000,24864,251360,0,0,172,1264029031,1,160,20361000
1724398170933000,24865,251520,0,0,172,1264029031,1,160,19312000
1724398191449000,24866,251680,0,0,172,1264029031,1,160,20516000
1724398210987000,24867,251840,0,0,172,1264029031,1,160,19538000
1724398231436000,24868,252000,0,0,172,1264029031,1,160,20449000
1724398251429000,24869,252160,0,0,172,1264029031,1,160,19993000
1724398271982000,24870,252320,0,0,172,1264029031,1,160,20553000
1724398291496000,24871,252480,0,0,172,1264029031,1,160,19514000
1724398311014000,24872,252640,0,0,172,1264029031,1,160,19518000
1724398331380000,24873,252800,0,0,172,1264029031,1,160,20366000
1724398351515000,24874,252960,0,0,172,1264029031,1,160,20135000
1724398369965000,24875,253120,0,0,172,1264029031,1,160,18450000
1724398391419000,24876,253280,0,0,172,1264029031,1,160,21454000
1724398411951000,24877,253440,0,0,172,1264029031,1,160,20532000
1724398431403000,24878,253600,0,0,172,1264029031,1,160,19452000
1724398450951000,24879,253760,0,0,172,1264029031,1,160,19548000
1724398471261000,24880,253920,0,0,172,1264029031,1,160,20310000
1724398491770000,24881,254080,0,0,172,1264029031,1,160,20509000
1724398510457000,24882,254240,0,0,172,1264029031,1,160,18687000
1724398531035000,24883,254400,0,0,172,1264029031,1,160,20578000
1724398551387000,24884,254560,0,0,172,1264029031,1,160,20352000
1724398571701000,24885,254720,0,0,172,1264029031,1,160,20314000
1724398591242000,24886,254880,0,0,172,1264029031,1,160,19541000
1724398611667000,24887,255040,0,0,172,1264029031,1,160,20425000
1724398630190000,24888,255200,0,0,172,1264029031,1,160,18523000
1724398650595000,24889,255360,0,0,172,1264029031,1,160,20405000
1724398670915000,24890,255520,0,0,172,1264029031,1,160,20320000
1724398690765000,24891,255680,0,0,172,1264029031,1,160,19850000
1724398711172000,24892,255840,0,0,172,1264029031,1,160,20407000
1724398731534000,24893,256000,0,0,172,1264029031,1,160,20362000
1724398750880000,24894,256160,0,0,172,1264029031,1,160,19346000
1724398771093000,24895,256320,0,0,172,1264029031,1,160,20213000
1724398791040000,24896,256480,0,0,172,1264029031,1,160,19947000
1724398811477000,24897,256640,0,0,172,1264029031,1,160,20437000
1724398830069000,24898,256800,0,0,172,1264029031,1,160,18592000
1724398851343000,24899,256960,0,0,172,1264029031,1,160,21274000
1724398871661000,24900,257120,0,0,172,1264029031,1,160,20318000
1724398891154000,24901,257280,0,0,172,1264029031,1,160,19493000
1724398911703000,24902,257440,0,0,172,1264029031,1,160,20549000
1724398930086000,24903,257600,0,0,172,1264029031,1,160,18383000
1724398951422000,24904,257760,0,0,172,1264029031,1,160,21336000
1724398971717000,24905,257920,0,0,172,1264029031,1,160,20295000
1724398990392000,24906,258080,0,0,172,1264029031,1,160,18675000
1724399011794000,24907,258240,0,0,172,1264029031,1,160,21402000
