monotonic_ns,seq,timestamp,marker,payload_type,packet_bytes,ssrc,seq_delta,ts_delta,wall_delta_ns
1725123860610000,3803,371810372,0,0,172,437012093,1,160,19759000
1725123880367000,3804,371810532,0,0,172,437012093,1,160,19757000
1725123900284000,3805,371810692,0,0,172,437012093,1,160,19917000
1725123920362000,3806,371810852,0,0,172,437012093,1,160,20078000
1725123940370000,3807,371811012,0,0,172,437012093,1,160,20008000
1725123960174000,3808,371811172,0,0,172,437012093,1,160,19804000
1725123980506000,3809,371811332,0,0,172,437012093,1,160,20332000
1725124000438000,3810,371811492,0,0,172,437012093,1,160,19932000
1725124020952000,3811,371811652,0,0,172,437012093,1,160,20514000
1725124042235000,3812,371811812,0,0,172,437012093,1,160,21283000
1725124060408000,3813,371811972,0,0,172,437012093,1,160,18173000
1725124080345000,3814,371812132,0,0,172,437012093,1,160,19937000
1725124100294000,3815,371812292,0,0,172,437012093,1,160,19949000
1725124120507000,3816,371812452,0,0,172,437012093,1,160,20213000
1725124140429000,3817,371812612,0,0,172,437012093,1,160,19922000
1725124160502000,3818,371812772,0,0,172,437012093,1,160,20073000
1725124180306000,3819,371812932,0,0,172,437012093,1,160,19804000
1725124200838000,3820,371813092,0,0,172,437012093,1,160,20532000
1725124221876000,3821,371813252,0,0,172,437012093,1,160,21038000
1725124240543000,3822,371813412,0,0,172,437012093,1,160,18667000
1725124260260000,3823,371813572,0,0,172,437012093,1,160,19717000
1725124280277000,3824,371813732,0,0,172,437012093,1,160,20017000
1725124300336000,3825,371813892,0,0,172,437012093,1,160,20059000
1725124320447000,3826,371814052,0,0,172,437012093,1,160,20111000
1725124340191000,3827,371814212,0,0,172,437012093,1,160,19744000
1725124360601000,3828,371814372,0,0,172,437012093,1,160,20410000
1725124380376000,3829,371814532,0,0,172,437012093,1,160,19775000
1725124400097000,3830,371814692,0,0,172,437012093,1,160,19721000
1725124420285000,3831,371814852,0,0,172,437012093,1,160,20188000
1725124440518000,3832,371815012,0,0,172,437012093,1,160,20233000
1725124460371000,3833,371815172,0,0,172,437012093,1,160,19853000
1725124480031000,3834,371815332,0,0,172,437012093,1,160,19660000
1725124500756000,3835,371815492,0,0,172,437012093,1,160,20725000
1725124520216000,3836,371815652,0,0,172,437012093,1,160,19460000
1725124540468000,3837,371815812,0,0,172,437012093,1,160,20252000
1725124560826000,3838,371815972,0,0,172,437012093,1,160,20358000
1725124580315000,3839,371816132,0,0,172,437012093,1,160,19489000
1725124600235000,3840,371816292,0,0,172,437012093,1,160,19920000
1725124620337000,3841,371816452,0,0,172,437012093,1,160,20102000
1725124640414000,3842,371816612,0,0,172,437012093,1,160,20077000
1725124661487000,3843,371816772,0,0,172,437012093,1,160,21073000
1725124683250000,3844,371816932,0,0,172,437012093,1,160,21763000
1725124700345000,3845,371817092,0,0,172,437012093,1,160,17095000
1725124720102000,3846,371817252,0,0,172,437012093,1,160,19757000
1725124740411000,3847,371817412,0,0,172,437012093,1,160,20309000
1725124760321000,3848,371817572,0,0,172,437012093,1,160,19910000
1725124780242000,3849,371817732,0,0,172,437012093,1,160,19921000
1725124800272000,3850,371817892,0,0,172,437012093,1,160,20030000
1725124820346000,3851,371818052,0,0,172,437012093,1,160,20074000
1725124840381000,3852,371818212,0,0,172,437012093,1,160,20035000
1725124861036000,3853,371818372,0,0,172,437012093,1,160,20655000
1725124880408000,3854,371818532,0,0,172,437012093,1,160,19372000
1725124900293000,3855,371818692,0,0,172,437012093,1,160,19885000
1725124920210000,3856,371818852,0,0,172,437012093,1,160,19917000
1725124940248000,3857,371819012,0,0,172,437012093,1,160,20038000
1725124960309000,3858,371819172,0,0,172,437012093,1,160,20061000
1725124980300000,3859,371819332,0,0,172,437012093,1,160,19991000
1725125000059000,3860,371819492,0,0,172,437012093,1,160,19759000
1725125020580000,3861,371819652,0,0,172,437012093,1,160,20521000
1725125040742000,3862,371819812,0,0,172,437012093,1,160,20162000
1725125060080000,3863,371819972,0,0,172,437012093,1,160,19338000
1725125080878000,3864,371820132,0,0,172,437012093,1,160,20798000
1725125100342000,3865,371820292,0,0,172,437012093,1,160,19464000
1725125120527000,3866,371820452,0,0,172,437012093,1,160,20185000
1725125140229000,3867,371820612,0,0,172,437012093,1,160,19702000
1725125160371000,3868,371820772,0,0,172,437012093,1,160,20142000
1725125180244000,3869,371820932,0,0,172,437012093,1,160,19873000
1725125200267000,3870,371821092,0,0,172,437012093,1,160,20023000
1725125220576000,3871,371821252,0,0,172,437012093,1,160,20309000
1725125240304000,3872,371821412,0,0,172,437012093,1,160,19728000
1725125260371000,3873,371821572,0,0,172,437012093,1,160,20067000
1725125280255000,3874,371821732,0,0,172,437012093,1,160,19884000
1725125300277000,3875,371821892,0,0,172,437012093,1,160,20022000
1725125320192000,3876,371822052,0,0,172,437012093,1,160,19915000
1725125340372000,3877,371822212,0,0,172,437012093,1,160,20180000
1725125360408000,3878,371822372,0,0,172,437012093,1,160,20036000
1725125380358000,3879,371822532,0,0,172,437012093,1,160,19950000
1725125400204000,3880,371822692,0,0,172,437012093,1,160,19846000
1725125420310000,3881,371822852,0,0,172,437012093,1,160,20106000
